Id	geneSymbol	iEF_emptyrep1	iEF_emptyrep2	iEF_EFrep1	iEF_EFrep2	iEF_EE4rep1	iEF_EE4rep2	norm.iEF_emptyrep1	norm.iEF_emptyrep2	norm.iEF_EFrep1	norm.iEF_EFrep2	norm.iEF_EE4rep1	norm.iEF_EE4rep2	baseMean	iEF_empty	iEF_EF	iEF_EE4	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
BARD1	NA	0	2	3	2	2	1	0	2	3	2	2	1	1.62	1	2	2	-1.563	-0.645	0.792712015629099	1	0	3.9845	2.3753	2.3753	TRUE	NA
BARX2	NA	0	2	2	0	0	4	0	2	2	0	0	4	1.32	1	1	2	-2.083	-1.058	0.783031395008857	1	0	5.3813	6.2324	6.2324	TRUE	NA
BASP1	NA	4	7	12	11	4	7	4	7	11	10	4	7	7.28	6	10	6	-2.03	-1.022	0.209100702434395	1	0	0.2382	0.1818	0.1818	TRUE	NA
BAX	NA	0	0	1	2	0	1	0	0	1	2	0	1	0.62	0	2	0	-2.771	-1.471	0.429232537430604	1	0	0.4515	0.4725	0.4725	TRUE	NA
BAZ1A	NA	0	1	2	4	2	2	0	1	2	4	2	2	1.74	0	3	2	-1.286	-0.363	0.867068997329492	1	0	3.2604	1.8197	1.8197	TRUE	NA
BAZ1B	NA	6	7	8	9	10	4	6	7	8	8	10	4	7.2	6	8	7	-1.176	-0.234	0.776857900733879	1	0	0.2414	0.1957	0.1957	TRUE	NA
BAZ2A	NA	4	2	4	2	4	2	4	2	4	2	4	2	2.97	3	3	3	1.058	0.081	0.953119411133109	1	0	0.9151	0.5546	0.5546	TRUE	NA
BAZ2B	NA	2	1	1	1	1	0	2	1	1	1	1	0	1	2	1	0	-2.087	-1.061	0.698776196012523	1	0	4.0863	2.2539	2.2539	TRUE	NA
BBOF1	NA	0	1	0	0	0	1	0	1	0	0	0	1	0.34	0	0	0	2.651	1.406	0.463766873498318	1	0	0.0093	0.0093	0.0093	TRUE	NA
BBS1	NA	0	3	0	0	0	0	0	3	0	0	0	0	0.53	2	0	0	1	0	1	1	0	0.1754	0.2027	0.2027	TRUE	NA
BBS12	NA	0	0	0	0	1	1	0	0	0	0	1	1	0.33	0	0	1	5.768	2.528	0.15348994881283	1	0	0.0072	0.0072	0.0072	TRUE	NA
BBS2	NA	1	0	0	2	1	0	1	0	0	2	1	0	0.64	0	1	0	-1.976	-0.983	0.636737091056854	1	0	0.5518	0.6443	0.6443	TRUE	NA
BBS4	NA	0	0	1	1	0	0	0	0	1	1	0	0	0.31	0	1	0	-5.124	-2.357	0.182919441263206	1	0	0.0049	0.005	0.005	TRUE	NA
BBS7	NA	1	0	0	0	1	0	1	0	0	0	1	0	0.34	0	0	0	2.653	1.408	0.463489163765883	1	0	0.0092	0.0093	0.0093	TRUE	NA
BBX	NA	0	2	2	2	1	1	0	2	2	2	1	1	1.3	1	2	1	-1.926	-0.946	0.729476701890299	1	0	5.4027	2.8423	2.8423	TRUE	NA
BCAP31	NA	0	1	3	1	2	0	0	1	3	1	2	0	1.13	0	2	1	-2.249	-1.169	0.706014240434133	1	0	5.0649	3.6195	3.6195	TRUE	NA
BCAR1	NA	3	4	1	3	3	1	3	4	1	3	3	1	2.5	4	2	2	1.109	0.149	0.929674481721194	1	0	1.306	0.8612	0.8612	TRUE	NA
BCAS2	NA	2	0	1	1	0	0	2	0	1	1	0	0	0.66	1	1	0	-5.063	-2.34	0.280195308123311	1	0	0.6707	0.7377	0.7377	TRUE	NA
BCAS3	NA	1	0	0	0	0	1	1	0	0	0	0	1	0.34	0	0	0	2.884	1.528	0.454873197435634	1	0	0.0086	0.0087	0.0087	TRUE	NA
BCAT1	NA	10	5	3	5	4	9	10	5	3	4	4	9	5.97	8	4	6	1.713	0.776	0.432133055643412	1	0	0.3033	0.2639	0.2639	TRUE	NA
BCAT2	NA	0	1	0	0	2	2	0	1	0	0	2	2	0.83	0	0	2	11.81	3.562	0.19115448211197	1	0	2.2695	2.3161	2.3161	TRUE	NA
BCCIP	NA	1	0	2	2	2	2	1	0	2	2	2	2	1.44	0	2	2	1.065	0.09	0.971293812914341	1	0	5.0344	2.517	2.517	TRUE	NA
BCHE	NA	0	2	0	1	1	0	0	2	0	1	1	0	0.67	1	0	0	1.23	0.299	0.893936747363725	1	0	0.7635	0.8595	0.8595	TRUE	NA
BCKDHA	NA	0	1	0	0	2	0	0	1	0	0	2	0	0.51	0	0	1	5.501	2.46	0.185797802841512	1	0	0.1252	0.1358	0.1358	TRUE	NA
BCKDHB	NA	1	0	0	0	1	1	1	0	0	0	1	1	0.5	0	0	1	5.625	2.492	0.176124187101652	1	0	0.1137	0.1166	0.1166	TRUE	NA
BCKDK	NA	1	1	1	1	1	1	1	1	1	1	1	1	0.99	1	1	1	1.061	0.085	0.971890533551674	1	0	3.9613	1.8102	1.8102	TRUE	NA
BCL10	NA	1	0	1	1	1	1	1	0	1	1	1	1	0.81	0	1	1	1.062	0.086	0.968837415076807	1	0	2.023	1.354	1.354	TRUE	NA
BCL11B	NA	1	0	3	1	2	2	1	0	3	1	2	2	1.45	0	2	2	1.283	0.36	0.887863801787648	1	0	4.988	2.5748	2.5748	TRUE	NA
BCL2	NA	2	0	1	0	0	0	2	0	1	0	0	0	0.51	1	0	0	-2.268	-1.181	0.548160165940992	1	0	0.1245	0.1314	0.1314	TRUE	NA
BCL2L1	NA	0	1	1	1	0	0	0	1	1	1	0	0	0.49	0	1	0	-4.973	-2.314	0.206419163907969	1	0	0.0937	0.0958	0.0958	TRUE	NA
BCL2L13	NA	0	1	2	1	3	4	0	1	2	1	3	4	1.78	0	2	4	2.321	1.215	0.574831995933611	1	0	3.0428	1.7882	1.7882	TRUE	NA
BCL7A	NA	0	1	2	2	0	1	0	1	2	2	0	1	0.95	0	2	0	-4.634	-2.212	0.424636975033585	1	0	3.6417	2.6239	2.6239	TRUE	NA
BCL7B	NA	0	0	0	1	4	1	0	0	0	1	4	1	0.97	0	0	2	5.573	2.479	0.447752538372259	1	0	3.793	3.9556	3.9556	TRUE	NA
BCL7C	NA	2	0	0	0	0	0	2	0	0	0	0	0	0.35	1	0	0	1	0	1	1	0	0.011	0.0111	0.0111	TRUE	NA
BCL9	NA	3	1	0	2	2	1	3	1	0	2	2	1	1.49	2	1	2	1.666	0.736	0.789673100893689	1	0	4.7921	2.8077	2.8077	TRUE	NA
BCL9L	NA	1	1	1	1	2	2	1	1	1	1	2	2	1.31	1	1	2	2.122	1.085	0.659407367390818	1	0	5.3896	2.1628	2.1628	TRUE	NA
BCLAF1	NA	5	6	7	8	4	6	5	6	7	7	4	6	5.87	6	7	5	-1.426	-0.511	0.565511669278773	1	0	0.309	0.2124	0.2124	TRUE	NA
BCOR	NA	2	0	2	1	0	4	2	0	2	1	0	4	1.46	1	2	2	1.704	0.769	0.808081133848047	1	2.8283	4.9471	4.2456	4.2456	TRUE	NA
BCORL1	NA	0	0	2	0	3	0	0	0	2	0	3	0	0.81	0	1	2	1.383	0.468	0.873079140838393	1	0	2.0675	2.9745	2.9745	TRUE	NA
BCR	NA	1	1	0	1	0	1	1	1	0	1	0	1	0.66	1	0	0	1.066	0.092	0.966279246674264	1	0	0.7127	0.6721	0.6721	TRUE	NA
BDH2	NA	1	0	0	0	1	0	1	0	0	0	1	0	0.34	0	0	0	2.653	1.408	0.463489163765883	1	0	0.0092	0.0093	0.0093	TRUE	NA
BDP1	NA	0	3	8	4	4	2	0	3	8	4	4	2	3.38	2	6	3	-1.897	-0.924	0.506901335901337	1	0.5666	0.7053	0.6812	0.6812	TRUE	NA
BEND3	NA	1	1	1	0	0	1	1	1	1	0	0	1	0.67	1	0	0	1.056	0.079	0.973460881374304	1	0	0.7819	0.7179	0.7179	TRUE	NA
BEX1	NA	1	0	0	0	1	1	1	0	0	0	1	1	0.5	0	0	1	5.625	2.492	0.176124187101652	1	0	0.1137	0.1166	0.1166	TRUE	NA
BEX3	NA	1	2	1	0	0	1	1	2	1	0	0	1	0.85	2	0	0	-1.033	-0.046	0.986898774905935	1	0	2.4979	1.9951	1.9951	TRUE	NA
BFAR	NA	1	1	2	1	1	2	1	1	2	1	1	2	1.31	1	2	2	1.055	0.077	0.974961298522427	1	0	5.3958	2.2396	2.2396	TRUE	NA
BGN	NA	12	16	0	0	4	4	13	17	0	0	4	4	6.25	15	0	4	23.07	4.528	0.00732742062929507	1	0	0.2874	0.2447	0.2447	TRUE	NA
BICD1	NA	2	3	0	0	1	2	2	3	0	0	1	2	1.37	2	0	2	8.284	3.05	0.337264867261688	1	0	5.2794	3.5012	3.5012	TRUE	NA
BICD2	NA	1	0	0	1	1	2	1	0	0	1	1	2	0.81	0	0	2	3.186	1.672	0.500457981535993	1	0	2.0498	1.6804	1.6804	TRUE	NA
BICRA	NA	0	1	0	0	0	1	0	1	0	0	0	1	0.34	0	0	0	2.651	1.406	0.463766873498318	1	0	0.0093	0.0093	0.0093	TRUE	NA
BID	NA	1	0	0	2	1	2	1	0	0	2	1	2	0.96	0	1	2	1.875	0.907	0.747215723829272	1	0	3.6893	2.8096	2.8096	TRUE	NA
BIN1	NA	2	0	0	2	0	1	2	0	0	2	0	1	0.81	1	1	0	-1.539	-0.622	0.831158313941362	1	0	2.0167	2.5559	2.5559	TRUE	NA
BIRC2	NA	0	2	0	0	1	0	0	2	0	0	1	0	0.52	1	0	0	2.877	1.525	0.460751828152783	1	0	0.1485	0.1635	0.1635	TRUE	NA
BIRC5	NA	4	0	1	3	5	0	4	0	1	3	5	0	2.13	2	2	2	-2.75	-1.459	0.538344123985574	1	2.5507	1.8665	2.0401	2.0401	TRUE	NA
BIRC6	NA	1	1	2	2	2	6	1	1	2	2	2	6	2.27	1	2	4	1.955	0.967	0.561571414543051	1	0	1.6145	0.9466	0.9466	TRUE	NA
BLCAP	NA	2	1	0	1	0	1	2	1	0	1	0	1	0.84	2	0	0	1.065	0.091	0.973418415604661	1	0	2.3412	1.9073	1.9073	TRUE	NA
BLM	NA	0	0	1	1	1	0	0	0	1	1	1	0	0.47	0	1	0	-1.877	-0.908	0.602836230036865	1	0	0.078	0.0795	0.0795	TRUE	NA
BLMH	NA	0	0	1	0	1	1	0	0	1	0	1	1	0.49	0	0	1	2.101	1.071	0.543378712177844	1	0	0.0926	0.0946	0.0946	TRUE	NA
BLOC1S2	NA	0	0	0	1	1	0	0	0	0	1	1	0	0.31	0	0	0	1.061	0.086	0.966515111192824	1	0	0.0056	0.0056	0.0056	TRUE	NA
BLOC1S6	NA	1	1	2	0	1	1	1	1	2	0	1	1	1	1	1	1	1.405	0.49	0.855897424213181	1	0	4.0583	2.3503	2.3503	TRUE	NA
BLVRB	NA	0	2	0	0	0	0	0	2	0	0	0	0	0.36	1	0	0	1	0	1	1	0	0.0127	0.0128	0.0128	TRUE	NA
BMF	NA	1	1	0	1	0	1	1	1	0	1	0	1	0.66	1	0	0	1.066	0.092	0.966279246674264	1	0	0.7127	0.6721	0.6721	TRUE	NA
BMP1	NA	1	0	0	1	1	0	1	0	0	1	1	0	0.49	0	0	0	1.044	0.063	0.974378779046757	1	0	0.0963	0.0983	0.0983	TRUE	NA
BMP2K	NA	0	1	0	1	0	0	0	1	0	1	0	0	0.33	0	0	0	-2.343	-1.228	0.521334797777089	1	0	0.0073	0.0073	0.0073	TRUE	NA
BMP7	NA	0	2	0	0	0	0	0	2	0	0	0	0	0.36	1	0	0	1	0	1	1	0	0.0127	0.0128	0.0128	TRUE	NA
BMPR1A	NA	3	0	2	0	2	1	3	0	2	0	2	1	1.33	2	1	2	2.601	1.379	0.655644519929586	1	0	5.3633	3.5649	3.5649	TRUE	NA
BMPR2	NA	2	4	1	1	1	2	2	4	1	1	1	2	1.86	3	1	2	1.512	0.596	0.780433136747056	1	0	2.7017	1.3438	1.3438	TRUE	NA
BMS1	NA	1	2	2	0	1	0	1	2	2	0	1	0	1.01	2	1	0	-1.505	-0.59	0.849978818539091	1	0	4.2156	3.2077	3.2077	TRUE	NA
BMS1P20	NA	0	1	0	0	1	1	0	1	0	0	1	1	0.5	0	0	1	5.624	2.492	0.176975488715533	1	0	0.1196	0.1229	0.1229	TRUE	NA
BNC2	NA	0	1	0	1	0	0	0	1	0	1	0	0	0.33	0	0	0	-2.343	-1.228	0.521334797777089	1	0	0.0073	0.0073	0.0073	TRUE	NA
BNIP2	NA	3	0	1	2	0	1	3	0	1	2	0	1	1.14	2	2	0	-2.809	-1.49	0.652102915007096	1	0	5.1012	3.9259	3.9259	TRUE	NA
BNIP3	NA	0	0	0	2	0	0	0	0	0	2	0	0	0.3	0	1	0	-4.455	-2.155	0.233719336112175	1	0	0.004	0.004	0.004	TRUE	NA
BNIP3L	NA	2	1	1	2	1	1	2	1	1	2	1	1	1.31	2	2	1	-1.406	-0.492	0.845618175426073	1	0	5.3929	2.2285	2.2285	TRUE	NA
BOD1	NA	1	0	0	1	0	1	1	0	0	1	0	1	0.48	0	0	0	1.064	0.09	0.96290964984116	1	0	0.0919	0.0937	0.0937	TRUE	NA
BOD1L1	NA	3	3	1	1	3	3	3	3	1	1	3	3	2.34	3	1	3	3.183	1.67	0.345466575646856	1	0	1.4968	0.8394	0.8394	TRUE	NA
BOLA3	NA	0	0	0	1	1	0	0	0	0	1	1	0	0.31	0	0	0	1.061	0.086	0.966515111192824	1	0	0.0056	0.0056	0.0056	TRUE	NA
BOP1	NA	1	2	1	2	3	4	1	2	1	2	3	4	2.13	2	2	4	2.577	1.365	0.440758846080978	1	0	1.8659	1.0062	1.0062	TRUE	NA
BORCS7	NA	1	0	0	1	0	0	1	0	0	1	0	0	0.32	0	0	0	-2.562	-1.357	0.505503727047695	1	0	0.0068	0.0068	0.0068	TRUE	NA
BPGM	NA	0	1	1	0	0	2	0	1	1	0	0	2	0.66	0	0	1	1.597	0.676	0.748476937331007	1	0	0.6931	0.7763	0.7763	TRUE	NA
BPHL	NA	0	1	0	0	1	0	0	1	0	0	1	0	0.34	0	0	0	2.884	1.528	0.455022121886691	1	0	0.0099	0.01	0.01	TRUE	NA
BPNT1	NA	1	0	1	0	1	1	1	0	1	0	1	1	0.66	0	0	1	2.228	1.156	0.567847815117613	1	0	0.6906	0.6539	0.6539	TRUE	NA
BPTF	NA	6	4	3	1	1	3	6	4	3	1	1	3	3.03	5	2	2	1.105	0.144	0.925679381895158	1	0	0.8762	0.6408	0.6408	TRUE	NA
BRAF	NA	0	0	0	2	0	0	0	0	0	2	0	0	0.3	0	1	0	-4.455	-2.155	0.233719336112175	1	0	0.004	0.004	0.004	TRUE	NA
BRAP	NA	0	0	2	0	0	1	0	0	2	0	0	1	0.48	0	1	0	-1.829	-0.871	0.620300374116245	1	0	0.0854	0.0903	0.0903	TRUE	NA
BRAT1	NA	0	0	1	1	1	0	0	0	1	1	1	0	0.47	0	1	0	-1.877	-0.908	0.602836230036865	1	0	0.078	0.0795	0.0795	TRUE	NA
BRCA1	NA	0	2	2	1	0	2	0	2	2	1	0	2	1.15	1	2	1	-3.099	-1.632	0.600525750252427	1	0	5.1238	3.7462	3.7462	TRUE	NA
BRCA2	NA	1	0	3	2	0	0	1	0	3	2	0	0	0.95	0	2	0	-12.602	-3.656	0.242898028171426	1	0	3.5746	3.4948	3.4948	TRUE	NA
BRD1	NA	1	0	1	0	1	0	1	0	1	0	1	0	0.5	0	0	0	1.054	0.076	0.96546615496262	1	0	0.1101	0.1131	0.1131	TRUE	NA
BRD3	NA	2	3	0	2	0	2	2	3	0	2	0	2	1.5	2	1	1	1.067	0.093	0.975386427778783	1	0	4.714	3.1835	3.1835	TRUE	NA
BRD4	NA	8	3	2	4	1	6	8	3	2	4	1	6	3.98	6	3	4	1.184	0.243	0.854688438204261	1	0	0.5255	0.5178	0.5178	TRUE	NA
BRD7	NA	2	0	1	3	1	1	2	0	1	3	1	1	1.28	1	2	1	-2.022	-1.016	0.716979304711017	1	0	5.4101	3.0387	3.0387	TRUE	NA
BRD8	NA	4	0	0	1	1	0	4	0	0	1	1	0	1.01	2	0	0	-1.595	-0.673	0.848269572394724	1	0	4.1938	4.5216	4.5216	TRUE	NA
BRD9	NA	0	2	1	1	1	0	0	2	1	1	1	0	0.83	1	1	0	-1.819	-0.863	0.744688056611034	1	0	2.2516	1.953	1.953	TRUE	NA
BRF1	NA	0	0	1	1	0	1	0	0	1	1	0	1	0.47	0	1	0	-1.86	-0.896	0.608238163143654	1	0	0.0743	0.0757	0.0757	TRUE	NA
BRI3	NA	1	1	1	0	0	0	1	1	1	0	0	0	0.51	1	0	0	-2.518	-1.332	0.517277602700699	1	0	0.1309	0.1349	0.1349	TRUE	NA
BRI3BP	NA	2	0	0	1	0	0	2	0	0	1	0	0	0.5	1	0	0	-2.553	-1.352	0.50942068504114	1	0	0.1092	0.1169	0.1169	TRUE	NA
BRIP1	NA	1	2	3	1	0	0	1	2	3	1	0	0	1.16	2	2	0	-10.026	-3.326	0.298671300274035	1	0	5.1696	3.6641	3.6641	TRUE	NA
BRIX1	NA	0	0	2	0	4	1	0	0	2	0	4	1	1.14	0	1	2	3.128	1.645	0.635044256494654	1	0	5.0901	4.8133	4.8133	TRUE	NA
BRK1	NA	0	2	3	1	1	2	0	2	3	1	1	2	1.47	1	2	2	-1.599	-0.678	0.79995735357695	1	0	4.9022	2.8528	2.8528	TRUE	NA
BRMS1	NA	0	1	1	0	2	0	0	1	1	0	2	0	0.67	0	0	1	1.813	0.858	0.69287548637709	1	0	0.7405	0.8314	0.8314	TRUE	NA
BRPF1	NA	3	0	0	0	2	0	3	0	0	0	2	0	0.85	2	0	1	3.69	1.884	0.569622040934838	1	0	2.5171	3.6478	3.6478	TRUE	NA
BRPF3	NA	2	0	0	1	0	3	2	0	0	1	0	3	0.98	1	0	2	2.275	1.186	0.738675742830035	1	0	3.9125	4.6842	4.6842	TRUE	NA
BRWD1	NA	2	2	2	0	0	0	2	2	2	0	0	0	1.02	2	1	0	-3.775	-1.916	0.588777152697246	1	0	4.3001	4.3278	4.3278	TRUE	NA
BRWD3	NA	1	0	2	1	0	1	1	0	2	1	0	1	0.8	0	2	0	-2.629	-1.394	0.568463864794778	1	0	1.9582	1.6234	1.6234	TRUE	NA
BSDC1	NA	1	0	0	1	2	1	1	0	0	1	2	1	0.81	0	0	2	2.968	1.57	0.527990375420435	1	0	2.0882	1.7069	1.7069	TRUE	NA
BSG	NA	6	12	6	6	5	8	6	13	6	5	5	8	7.15	10	6	6	1.121	0.165	0.845313555396626	1	0	0.2435	0.1814	0.1814	TRUE	NA
BTAF1	NA	0	0	3	0	1	0	0	0	3	0	1	0	0.64	0	2	0	-2.131	-1.091	0.581593607594482	1	0	0.5787	0.7165	0.7165	TRUE	NA
BTBD1	NA	0	4	2	1	1	3	0	4	2	1	1	3	1.83	2	2	2	-1.021	-0.029	0.989883914952921	1	0	2.8299	1.995	1.995	TRUE	NA
BTBD2	NA	1	2	1	1	1	1	1	2	1	1	1	1	1.16	2	1	1	1.06	0.084	0.973965212409448	1	0	5.2035	2.165	2.165	TRUE	NA
BTBD3	NA	0	0	0	1	0	3	0	0	0	1	0	3	0.63	0	0	2	2.405	1.266	0.512846910143552	1	0	0.5292	0.6467	0.6467	TRUE	NA
BTBD7	NA	0	0	0	2	1	5	0	0	0	2	1	5	1.27	0	1	3	3.613	1.853	0.600176156708522	1	0	5.4096	5.0852	5.0852	TRUE	NA
BTD	NA	1	1	0	0	0	0	1	1	0	0	0	0	0.35	1	0	0	1	0	1	1	0	0.0118	0.0119	0.0119	TRUE	NA
BTF3	NA	10	7	1	4	7	4	10	7	1	4	7	4	5.55	8	2	6	2.326	1.218	0.263200036897242	1	0	0.3301	0.278	0.278	TRUE	NA
BTF3L4	NA	1	0	3	4	0	2	1	0	3	4	0	2	1.57	0	4	1	-3.697	-1.886	0.506447777160991	1	0	4.3201	3.1568	3.1568	TRUE	NA
BTG1	NA	0	0	1	0	2	2	0	0	1	0	2	2	0.81	0	0	2	4.558	2.188	0.401315750733714	1	0	2.056	2.1097	2.1097	TRUE	NA
BTG3	NA	0	0	1	1	2	0	0	0	1	1	2	0	0.64	0	1	1	-1.107	-0.146	0.937845646645693	1	0	0.5551	0.6092	0.6092	TRUE	NA
BTN2A1	NA	0	2	1	0	0	0	0	2	1	0	0	0	0.52	1	0	0	-2.551	-1.351	0.511152057542458	1	0	0.1376	0.1507	0.1507	TRUE	NA
BTN3A2	NA	1	1	0	0	0	1	1	1	0	0	0	1	0.51	1	0	0	2.822	1.497	0.465927070429173	1	0	0.1351	0.1391	0.1391	TRUE	NA
BUB1	NA	0	1	3	3	2	2	0	1	3	3	2	2	1.75	0	3	2	-1.423	-0.509	0.812059485979501	1	0	3.2057	1.7812	1.7812	TRUE	NA
BUB1B	NA	3	0	2	2	2	1	3	0	2	2	2	1	1.63	2	2	2	-1.465	-0.551	0.82234331554827	1	0	3.9363	2.259	2.259	TRUE	NA
BUB3	NA	4	0	2	1	2	1	4	0	2	1	2	1	1.66	2	2	2	1.063	0.088	0.971634391397294	1	0	3.777	2.1642	2.1642	TRUE	NA
BUD13	NA	1	0	0	1	0	0	1	0	0	1	0	0	0.32	0	0	0	-2.562	-1.357	0.505503727047695	1	0	0.0068	0.0068	0.0068	TRUE	NA
BUD23	NA	2	0	4	1	3	3	2	0	4	1	3	3	2.11	1	2	3	1.685	0.753	0.689060181545422	1	0	1.899	1.277	1.277	TRUE	NA
BUD31	NA	2	0	1	0	0	0	2	0	1	0	0	0	0.51	1	0	0	-2.268	-1.181	0.548160165940992	1	0	0.1245	0.1314	0.1314	TRUE	NA
BYSL	NA	0	0	0	1	0	1	0	0	0	1	0	1	0.31	0	0	0	1.067	0.094	0.957540456390582	1	0	0.0052	0.0052	0.0052	TRUE	NA
BZW1	NA	2	3	5	2	2	2	2	3	5	2	2	2	2.63	2	4	2	-1.613	-0.69	0.65329989459533	1	0	1.1739	0.7364	0.7364	TRUE	NA
BZW2	NA	3	5	4	8	2	4	3	5	4	7	2	4	4.22	4	6	3	-1.877	-0.908	0.410073275606696	1	0	0.4772	0.3188	0.3188	TRUE	NA
C11orf24	NA	1	1	2	1	0	0	1	1	2	1	0	0	0.82	1	2	0	-7.499	-2.907	0.251260251499846	1	0	2.1422	1.7408	1.7408	TRUE	NA
C11orf49	NA	0	0	0	2	0	1	0	0	0	2	0	1	0.46	0	1	0	-1.623	-0.699	0.664478265333187	1	0	0.0645	0.0664	0.0664	TRUE	NA
C11orf58	NA	0	0	2	1	2	2	0	0	2	1	2	2	1.12	0	2	2	1.459	0.545	0.849798094309562	1	0	4.9888	3.3823	3.3823	TRUE	NA
C11orf95	NA	2	0	0	0	1	1	2	0	0	0	1	1	0.68	1	0	1	5.736	2.52	0.259519251848313	1	0	0.7967	0.8814	0.8814	TRUE	NA
C12orf10	NA	0	1	0	0	0	1	0	1	0	0	0	1	0.34	0	0	0	2.651	1.406	0.463766873498318	1	0	0.0093	0.0093	0.0093	TRUE	NA
C12orf29	NA	0	2	1	1	2	1	0	2	1	1	2	1	1.16	1	1	2	1.706	0.771	0.781125799676766	1	0	5.1654	2.8843	2.8843	TRUE	NA
C12orf43	NA	1	0	0	0	1	1	1	0	0	0	1	1	0.5	0	0	1	5.625	2.492	0.176124187101652	1	0	0.1137	0.1166	0.1166	TRUE	NA
C12orf45	NA	1	1	2	2	1	0	1	1	2	2	1	0	1.13	1	2	0	-4.053	-2.019	0.46993357564792	1	0	5.062	2.5958	2.5958	TRUE	NA
C12orf49	NA	1	1	0	1	1	0	1	1	0	1	1	0	0.67	1	0	0	1.064	0.09	0.969493090350879	1	0	0.7365	0.6781	0.6781	TRUE	NA
C12orf57	NA	1	0	1	2	0	1	1	0	1	2	0	1	0.79	0	2	0	-2.807	-1.489	0.539244590182581	1	0	1.8511	1.5391	1.5391	TRUE	NA
C12orf66	NA	0	1	0	0	1	0	0	1	0	0	1	0	0.34	0	0	0	2.884	1.528	0.455022121886691	1	0	0.0099	0.01	0.01	TRUE	NA
C12orf75	NA	0	0	0	1	0	1	0	0	0	1	0	1	0.31	0	0	0	1.067	0.094	0.957540456390582	1	0	0.0052	0.0052	0.0052	TRUE	NA
C14orf119	NA	1	1	0	1	0	1	1	1	0	1	0	1	0.66	1	0	0	1.066	0.092	0.966279246674264	1	0	0.7127	0.6721	0.6721	TRUE	NA
C14orf132	NA	0	2	1	1	1	3	0	2	1	1	1	3	1.31	1	1	2	1.677	0.746	0.785116644044157	1	0	5.3892	2.7683	2.7683	TRUE	NA
C15orf39	NA	1	0	2	0	0	0	1	0	2	0	0	0	0.49	0	1	0	-3.942	-1.979	0.286851801696593	1	0	0.1017	0.1063	0.1063	TRUE	NA
C16orf70	NA	0	2	1	1	2	0	0	2	1	1	2	0	0.99	1	1	1	1.055	0.078	0.979546106878227	1	0	4.0334	3.3896	3.3896	TRUE	NA
C16orf72	NA	0	1	0	3	1	0	0	1	0	3	1	0	0.79	0	2	0	-1.489	-0.575	0.8274149347465	1	0	1.8235	2.1116	2.1116	TRUE	NA
C17orf75	NA	0	1	0	0	0	1	0	1	0	0	0	1	0.34	0	0	0	2.651	1.406	0.463766873498318	1	0	0.0093	0.0093	0.0093	TRUE	NA
C17orf80	NA	0	2	0	0	0	1	0	2	0	0	0	1	0.52	1	0	0	2.534	1.341	0.496902758291473	1	0	0.142	0.151	0.151	TRUE	NA
C18orf25	NA	1	1	2	0	0	1	1	1	2	0	0	1	0.83	1	1	0	-1.704	-0.769	0.773602315025018	1	0	2.2807	1.9735	1.9735	TRUE	NA
C19orf12	NA	0	0	0	2	0	0	0	0	0	2	0	0	0.3	0	1	0	-4.455	-2.155	0.233719336112175	1	0	0.004	0.004	0.004	TRUE	NA
C19orf47	NA	2	0	0	1	1	0	2	0	0	1	1	0	0.66	1	0	0	-1.075	-0.104	0.962502157090779	1	0	0.7101	0.7889	0.7889	TRUE	NA
C19orf48	NA	1	0	2	1	2	0	1	0	2	1	2	0	0.97	0	2	1	-2.033	-1.023	0.713952134457523	1	0	3.8033	2.7218	2.7218	TRUE	NA
C19orf53	NA	0	1	1	1	1	0	0	1	1	1	1	0	0.65	0	1	0	-1.886	-0.915	0.660859008983451	1	0	0.6354	0.5932	0.5932	TRUE	NA
C1D	NA	2	0	0	0	0	0	2	0	0	0	0	0	0.35	1	0	0	1	0	1	1	0	0.011	0.0111	0.0111	TRUE	NA
C1GALT1C1	NA	0	0	0	0	1	1	0	0	0	0	1	1	0.33	0	0	1	5.768	2.528	0.15348994881283	1	0	0.0072	0.0072	0.0072	TRUE	NA
C1orf109	NA	0	1	3	0	1	0	0	1	3	0	1	0	0.82	0	2	0	-2.098	-1.069	0.704559791983023	1	0	2.1485	2.4856	2.4856	TRUE	NA
C1orf112	NA	0	0	1	0	0	1	0	0	1	0	0	1	0.32	0	0	0	1.061	0.085	0.96655821193756	1	0	0.0064	0.0064	0.0064	TRUE	NA
C1orf131	NA	1	0	0	1	0	1	1	0	0	1	0	1	0.48	0	0	0	1.064	0.09	0.96290964984116	1	0	0.0919	0.0937	0.0937	TRUE	NA
C1orf174	NA	0	0	1	1	0	1	0	0	1	1	0	1	0.47	0	1	0	-1.86	-0.896	0.608238163143654	1	0	0.0743	0.0757	0.0757	TRUE	NA
C1orf198	NA	1	2	0	0	1	0	1	2	0	0	1	0	0.7	2	0	0	2.839	1.505	0.54723343271668	1	0	0.9533	1.0479	1.0479	TRUE	NA
C1orf21	NA	0	1	0	1	0	1	0	1	0	1	0	1	0.49	0	0	0	1.068	0.095	0.956041029568917	1	0	0.0968	0.0992	0.0992	TRUE	NA
C1orf216	NA	1	0	0	2	0	0	1	0	0	2	0	0	0.47	0	1	0	-4.892	-2.29	0.210184959289376	1	0	0.0774	0.0813	0.0813	TRUE	NA
